id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
44457023,Arabellapark-BRIGHT 2Room Apartment w/Balconies,4254425,Ivy,,Bogenhausen,48.15301,11.62541,Entire home/apt,69,7,8,2020-11-02,0.88,1,34
44468498,"NY Loft style furnished, 50m2, quiet area,U1 metro",319902519,Kasia,,Untergiesing-Harlaching,48.10533,11.57872,Entire home/apt,99,14,0,,,2,351
44469453,Schönes Dachzimmer in der Maxvorstadt,359415676,Monika,,Maxvorstadt,48.15612,11.56387,Private room,40,3,2,2020-10-17,0.20,1,183
44498418,Schönes Zimmer in Haidhausen,11505180,Julian,,Au-Haidhausen,48.13508,11.60095,Private room,60,1,0,,,2,89
44500164,Zentrale Altbauwohnung für Familien geeignet,21277450,Lisa,,Schwabing-West,48.16247,11.56373,Entire home/apt,75,3,7,2021-05-17,0.66,1,0
44509998,süße 2- Zimmer Wohnung im Herzen von München,35799021,Lea,,Neuhausen-Nymphenburg,48.15888,11.53715,Entire home/apt,60,5,2,2020-09-06,0.19,2,0
44515687,Tiny Apartment with balcony in the heart of munich,88729340,Paolo,,Ludwigsvorstadt-Isarvorstadt,48.1279,11.55537,Entire home/apt,35,2,1,2021-04-01,0.33,1,42
44518660,Cosy apartment in Werksviertel / Munich East,28331070,Goksu,,Berg am Laim,48.12789,11.61307,Entire home/apt,83,5,1,2020-09-06,0.10,1,129
44526701,Apartment with balcony & kitchen near the Isar,347857074,Living Hotel Am Deutschen Museum,,Au-Haidhausen,48.12764,11.58949,Entire home/apt,53,14,6,2021-02-15,0.64,6,162
44526906,Charming small apartment in the heart of Munich,289678080,Manuel,,Maxvorstadt,48.14875,11.5775,Entire home/apt,72,3,12,2021-06-16,1.13,1,5
44528748,room California Sunshine Zen Space,77546261,Sandy,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.07677,11.5203,Private room,49,1,1,2020-08-29,0.10,2,365
44531915,** Stylish double room central Munich**,85248185,Elena,,Neuhausen-Nymphenburg,48.15219,11.54052,Entire home/apt,85,2,10,2021-06-07,0.98,1,10
44554394,Stylish and Calm Apartment with view on the Alps,25183990,Reda,,Bogenhausen,48.16077,11.64092,Entire home/apt,111,7,1,2020-10-31,0.12,2,0
44556215,Munich North - Nice apartment near subway,22817925,Alex,,Feldmoching-Hasenbergl,48.21583,11.5551,Entire home/apt,59,1,8,2020-10-12,0.75,1,0
44556840,Gehobenes Apartment in ruhiger Wohngegend Münchens,38584196,Marko,,Bogenhausen,48.1654,11.65709,Entire home/apt,69,10,12,2021-06-11,1.17,1,347
44557235,Perfekte Wohnung  im Herzens München -Maxvorstadt,45302207,Camila &,,Maxvorstadt,48.1472,11.57603,Entire home/apt,380,1,1,2020-08-29,0.10,1,365
44557913,"Moderne Wohnung,  Nähe U-Bahn und S-Bahn",360293862,Tayfun,,Ramersdorf-Perlach,48.08466,11.64584,Entire home/apt,47,1,13,2021-06-14,1.25,1,81
44573525,Schönes Dachgeschosszimmer in ruhiger Umgebung.,360717539,Sabine,,Allach-Untermenzing,48.18658,11.47269,Private room,28,2,5,2021-04-30,0.48,1,98
44590907,Cozy Bright Private Room in an Apartment,179912915,Muhammad,,Untergiesing-Harlaching,48.10554,11.56223,Private room,28,2,17,2020-11-27,1.63,1,29
44592445,Ruhig und zentral: 2 Zimmer Wohnung mit Westbalkon,198150220,Andrea,,Laim,48.1393,11.51785,Entire home/apt,69,4,3,2021-05-07,1.13,1,0
44605632,"Entire flat, centrally located",7936197,Waleska,,Schwanthalerhöhe,48.13917,11.52993,Entire home/apt,69,3,6,2021-06-06,0.59,1,0
44636024,"2,5 Zimmer Altbau,  an der Donnersbergerbrücke",211980249,Slavko,,Neuhausen-Nymphenburg,48.14762,11.53377,Entire home/apt,100,2,1,2021-05-31,1,1,183
44652201,Gemütliches 4-Zimmer-Apartment in top City Lage,139577527,City Aparthotel,,Ludwigsvorstadt-Isarvorstadt,48.13533,11.5651,Entire home/apt,502,1,0,,,10,309
44652208,Gemütliches 2-Zimmer-Apartment in top City Lage,139577527,City Aparthotel,,Ludwigsvorstadt-Isarvorstadt,48.13537,11.5652,Entire home/apt,228,1,0,,,10,334
44652220,Gemütliches 1-Zimmer-Apartment in top City Lage,139577527,City Aparthotel,,Altstadt-Lehel,48.13642,11.56562,Entire home/apt,183,1,2,2021-05-16,0.56,10,334
44652228,Gemütliches 3-Zimmer-Apartment in top City Lage,139577527,City Aparthotel,,Altstadt-Lehel,48.13566,11.56547,Entire home/apt,299,1,2,2020-12-29,0.23,10,330
44652259,Gemütliches 1-Zimmer-Apartment in top City Lage,139577527,City Aparthotel,,Altstadt-Lehel,48.13691,11.56523,Entire home/apt,147,1,0,,,10,332
44652270,Gemütliches 2-Zimmer-Apartment in top City Lage,139577527,City Aparthotel,,Altstadt-Lehel,48.13721,11.56518,Entire home/apt,249,1,0,,,10,334
44659320,"10-Bettzimmer mit Etagenbad im Hostel, Innenstadt",308052561,Euro Youth Hotel,,Ludwigsvorstadt-Isarvorstadt,48.1385,11.56028,Private room,583,1,4,2020-09-13,0.41,12,93
44677391,München für Genießer,66873793,Hans,,Tudering-Riem,48.1177,11.66285,Entire home/apt,250,3,0,,,1,365
44732851,Schwabing Room,133796139,Eleftherios,,Schwabing-West,48.16646,11.56724,Entire home/apt,100,2,0,,,1,0
44760572,City center location of a 2 rooms-flat and kitchen,126096698,Daniel,,Au-Haidhausen,48.12812,11.59054,Entire home/apt,85,5,0,,,1,0
44776256,Stilvolle 2-Zimmer-Wohnung im Herzen Münchens,362302211,Maximilian,,Obergiesing,48.10495,11.58672,Entire home/apt,99,1,2,2020-10-18,0.22,1,0
44791381,Apartment in the City Center,16427127,Christian,,Altstadt-Lehel,48.1343,11.58027,Entire home/apt,74,3,3,2020-09-07,0.30,1,0
44824635,Zentral gelegene gemütliche Zweizimmerwohnung,55937098,Franziska,,Schwabing-West,48.15961,11.5751,Entire home/apt,89,2,1,2020-12-12,0.15,1,53
44824705,nice apartment with a nice balcony - near the Isar,290862265,Louis,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.08413,11.53815,Entire home/apt,45,4,2,2021-01-03,0.21,1,3
44837399,"Zwei Zimmer Wohnung im Herzen
Münchens.",8674566,Manuela,,Schwanthalerhöhe,48.13734,11.54486,Entire home/apt,100,3,0,,,2,0
44840796,2room flat close to city centre (10min by undergr),71601477,Lisa-Maria,,Sendling-Westpark,48.11892,11.52281,Entire home/apt,82,2,1,2021-06-27,1,2,101
44852324,Wunderschönes & großes Zimmer mitten in Haidhausen,83075266,Matthias,,Au-Haidhausen,48.13332,11.59565,Private room,28,7,0,,,2,61
44890435,Oase der Ruhe in der Stadt mit Balkon,240875239,Alexander + Aethera,,Berg am Laim,48.12463,11.63829,Entire home/apt,32,90,0,,,1,90
44928817,BEAUTIFUL apartment near OKTOBERFEST and CENTER,26201058,Laura,,Schwanthalerhöhe,48.13016,11.5436,Entire home/apt,150,1,0,,,4,364
44949342,Zentral und an der Isar! Die ideale Location,45296731,Eva,,Sendling,48.11276,11.54986,Entire home/apt,69,2,13,2021-04-19,1.57,1,22
44949498,Ganze Wohnung - großer Garten - close to the city,259927669,Denis,,Bogenhausen,48.17335,11.63478,Entire home/apt,89,1,16,2020-10-12,1.57,1,0
44955814,Gemütliche Altbauwohnung im Herzen von München,362970564,Sonja-Nikita,,Au-Haidhausen,48.13263,11.59818,Private room,79,2,0,,,1,93
44976521,green artsy flat in city center,94303779,Nicole Marianna,,Neuhausen-Nymphenburg,48.15225,11.54165,Private room,50,2,0,,,1,8
44993074,"Schöne 1,5 Zimmer Wohnung zur Untermiete im Sep.",124100737,Janine,,Obergiesing,48.10316,11.59963,Entire home/apt,33,30,1,2020-10-01,0.11,1,272
45008774,My wonderful apartment for you to feel good,360839213,Alexander,,Maxvorstadt,48.15358,11.57386,Entire home/apt,289,2,4,2021-06-13,0.39,1,164
45049080,"Möblierte 1,5 Zimmer Wohnung auf zeit",152194530,Corina,,Ramersdorf-Perlach,48.10784,11.64665,Entire home/apt,46,7,4,2021-01-30,0.43,1,0
45049784,Munich at its Best,351280256,Susanne,,Tudering-Riem,48.13276,11.65619,Entire home/apt,150,3,1,2020-09-16,0.10,1,7
45051315,The place to be in Munich - Schwabing,17801778,Claudia,,Schwabing-Freimann,48.17756,11.58813,Private room,40,1,9,2020-10-16,0.93,1,0
45055331,Großhadern  Studio Apartment,363512902,Katherine,,Hadern,48.11911,11.48519,Entire home/apt,61,3,0,,,1,178
45057077,Beautiful rivate room in a 3 room apartment,248478030,Mohsin,,Obergiesing,48.11484,11.58009,Private room,60,1,0,,,1,365
45061901,Hotel Fidelio München Zentrum,172463689,Michele,,Ludwigsvorstadt-Isarvorstadt,48.13767,11.55275,Private room,45,1,11,2020-09-20,1.10,3,0
45063071,Schöne Wohnung im Herzen von München,363628685,Ayham,,Maxvorstadt,48.15153,11.55452,Private room,44,5,0,,,1,338
45063614,Cozy Flat with Veranda and Pool in Laim,364475937,Mary,,Laim,48.1356,11.52184,Entire home/apt,65,1,24,2021-06-20,2.85,1,56
45065029,Modern clean minimal Studio in the heart of Munich,24524755,Peter,,Schwabing-West,48.16087,11.57288,Entire home/apt,109,5,0,,,1,178
45065270,monthly book Munich city +WIFI,1102324,Clara & Christian,,Obergiesing,48.09948,11.58805,Private room,35,4,1,2020-12-23,0.16,2,149
45071750,1-Zimmer Whg. in Schwabing! (35 qm),21224809,Johannes,,Altstadt-Lehel,48.13465,11.58287,Entire home/apt,49,4,2,2021-04-05,2,1,0
45074457,Premium Zimmer im Zentrum von München,362142921,Unsöld'S Factory Hotel München,,Altstadt-Lehel,48.14292,11.58752,Private room,138,1,2,2021-05-31,0.22,2,363
45079042,Loft - Historic Old Town Munich,363177766,Franz,,Altstadt-Lehel,48.13546,11.58065,Entire home/apt,245,1,3,2021-05-31,2.37,1,264
45083400,Zimmer zu vermieten,295203755,Lisa,,Pasing-Obermenzing,48.14846,11.45839,Private room,46,1,3,2021-03-21,0.35,2,302
45087009,"Luxuriöse Altbauwohnung, mitten in Schwabing",16099105,Tom,,Schwabing-Freimann,48.16126,11.58074,Entire home/apt,149,6,0,,,1,173
45093764,Cozy room close to the center,362556668,Sonja,,Obergiesing,48.10547,11.59071,Private room,49,2,0,,,2,158
45094125,Cozy apartment close to the center,362556668,Sonja,,Obergiesing,48.10574,11.59055,Entire home/apt,149,2,0,,,2,162
45097585,Moderne Villa mit großem Garten,14195378,Valerie,,Hadern,48.11993,11.47631,Private room,175,2,0,,,4,10
45099114,München Zuhause mit Aussicht (Rilano 24/7 Hotel),364189334,Rilano 24|7 Hotel München,,Schwabing-Freimann,48.1833,11.59475,Private room,59,4,5,2021-05-14,0.50,23,115
45100945,Studio/Apartment for you alone in Munich Centre,44495409,Julia,,Ramersdorf-Perlach,48.10738,11.60361,Entire home/apt,58,3,2,2021-06-18,0.20,2,101
45112489,Superior Zimmer im Zentrum von München,362142921,Unsöld'S Factory Hotel München,,Altstadt-Lehel,48.1424,11.58529,Private room,158,1,0,,,2,362
45129281,Freundliches Appartement in Allach Untermenzing,249602552,Boardinghouse  Amalienburg,,Allach-Untermenzing,48.19032,11.46317,Entire home/apt,40,6,4,2021-06-01,0.44,7,135
45131385,Double Apartment hohe Etage mit großer Terrasse,175608026,Tomi,,Moosach,48.17968,11.53272,Entire home/apt,121,1,6,2021-05-31,1.19,18,335
45150385,※ EDDY's Rest & RELAX ※ Munich East ※ Kreillerstr※,7901771,Thomas,,Berg am Laim,48.12505,11.64451,Entire home/apt,75,3,3,2021-01-19,0.31,14,0
45160876,Luxus-Wohnung am Herzogpark (5 min vom E-Garten),69085120,Emil,,Bogenhausen,48.15636,11.60985,Entire home/apt,135,4,0,,,1,78
45174039,City Apartment & Kitchenette at the Olympic Park,342043552,Team Living Hotel Am Olympiapark,,Neuhausen-Nymphenburg,48.16541,11.53394,Entire home/apt,51,14,0,,,3,2
45175291,Modern Apartment with balcony at the Olympiapark,342043552,Team Living Hotel Am Olympiapark,,Neuhausen-Nymphenburg,48.16541,11.53394,Entire home/apt,54,14,4,2021-05-14,2.22,3,2
45177170,Schöne Wohnung nahe Münchner Freiheit,105574669,Jon,,Schwabing-Freimann,48.16722,11.58761,Entire home/apt,47,5,2,2021-01-14,0.45,1,36
45177494,Nice Munich apartment with spacious balcony,364850952,Sotirios Johannes,,Moosach,48.17227,11.51162,Entire home/apt,29,28,2,2021-04-30,0.33,1,0
45189115,Zimmer Nähe Olympiapark/-stadion und BMW,364947099,Theresa,,Schwabing-West,48.17405,11.56334,Private room,22,1,1,2020-09-30,0.11,1,0
45198966,"Zimmer direkt am Giesinger Bahnhof, 6min zum HBF",365053780,Mariam & Ahmed,,Obergiesing,48.11079,11.59567,Private room,30,30,4,2020-09-23,0.40,3,56
45200620,"Wunderschönes Zimmer mit Balkon, 6min zum HBF",365053780,Mariam & Ahmed,,Obergiesing,48.11079,11.59575,Private room,30,30,5,2020-09-19,0.52,3,177
